Coilnr;Date;Direction;Type;Th mm;Re02 Mpa;Rm Mpa;A80 x10%;C ppm;Mn ppm;Si ppm;P ppm;S ppm;Al ppm;Ti ppm;Cr ppm;Nb ppm;B ppm;Mo ppm;Linespeed (m/min);SKP elongation (%);Heating C/s 660 to 750;t_soaking_hot s;Cooling C/s;t_soaking_cold s;soaking_hot C;soaking_cold C
44993261;03/05/2021;T;I20;1,807;628;997;137;724;25060;2539;117;9;1453;248;3051;234;;962;80;0,20582142;1,76435557;66;-19,05212133;37,5;776,90135;493,51428
45520848;24/05/2021;L;I20;1,822;662;971;65;745;25320;2573;111;22;1588;214;2946;239;;948;70;0,189;1,793876199;75,42857143;-18,32063333;42,85714286;795,4245;485,872
45520848;24/05/2021;L;I20;1,847;712;1006;121;745;25320;2573;111;22;1588;214;2946;239;;948;73;0,2;1,919682746;71,98383636;-19,07767173;40,89990702;796,75825;488,119
45493296;25/05/2021;L;I20;1,944;662;971;65;745;25320;2573;111;22;1588;214;2946;239;;948;62;0,16;1,464414944;85,16129032;-17,64928167;48,38709677;789,5995;456,7
45861323;06/06/2021;T;I20;1,294;640;1027;125;741;25360;2532;117;10;1610;223;3019;237;;979;113;0,2;2,314692069;46,72566372;-26,2761725;26,54867257;772,09615;498,611
45861361;06/06/2021;T;I20;1,222;666;1005;121;733;25170;2508;115;17;1490;221;3023;232;;965;96;0,3976647;2,088154852;55;-24,826272;31,25;780,4497;479,291
45861361;06/06/2021;T;I20;1,22;688;1016;116;733;25170;2508;115;17;1490;221;3023;232;;965;112;0,389;2,660922123;46,98123331;-29,45575164;26,69388256;791,473175;485,832
45861491;06/06/2021;L;I20;1,213;783;1025;99;755;25150;2395;119;23;1520;258;3004;231;;973;100;0,4;2,927568498;52,8;-27,50296667;30;806,04265;480,118
45886980;06/06/2021;L;I20;0,90750444;673;1006;94;697;25350;2572;101;10;1492;247;3040;236;;950;144;0,19445094;3,85666468;36,66666667;-37,89528;20,83333333;797,0821;483,805
45887028;06/06/2021;L;I20;1,0261923;673;999;127;717;25080;2548;121;4;1476;224;3077;231;;968;134;0,23;3,802637179;39,40298507;-35,48811333;22,3880597;801,3995;484,615
45887035;06/06/2021;L;I20;1,014;673;999;127;717;25080;2548;121;4;1476;224;3077;231;;968;133;0,189;3,577097934;39,69924812;-34,5071825;22,55639098;798,32;489,477
45887066;06/06/2021;L;I20;1,016;666;996;68;734;25510;2523;123;11;1617;226;2973;241;;923;131;0,23;3,538502207;40,30534351;-34,453;22,90076336;799,885;488,16
45887059;06/06/2021;L;I20;1,0111837;766;1034;113;782;25630;2654;139;11;1538;267;2979;233;;939;124;0,389;3,840180677;42,58064516;-35,40933667;24,19354839;814,345;477,019
45887073;06/06/2021;L;I20;1,013;666;996;68;734;25510;2523;123;11;1617;226;2973;241;;923;131;0,2;3,311249685;40,30534351;-34,18237583;22,90076336;793,5045;484,209
45887561;06/06/2021;L;I20;1,608;694;970;133;741;25170;2341;117;22;1566;264;3006;231;;974;78;0,419;2,147606929;67,69230769;-21,20326;38,46153846;799,18875;471,996
45887639;06/06/2021;L;I20;1,516;679;973;94;747;24850;2713;113;8;1605;274;2898;243;;964;85;0,4143011;2,411193536;62,11764706;-22,60135833;35,29411765;798,1995;477,041
45887684;06/06/2021;L;I20;1,424;656;959;130;715;25180;2521;99;13;1533;221;3015;237;;970;83;0,19359507;3,061916926;63,61445783;-22,33850034;36,14457831;803,2177;471,43283
45887691;06/06/2021;L;I20;1,422;647;962;126;715;25180;2521;99;13;1533;221;3015;237;;970;89;0,2;2,287878042;59,3258427;-23,6528625;33,70786517;796,6595;485,425
45887707;06/06/2021;T;I20;1,218;694;1022;112;723;25210;2482;110;8;1542;243;3006;229;;965;99;0,379;2,28827643;53,33333333;-25,594305;30,3030303;787,01482;483,885
45887707;06/06/2021;T;I20;1,213;708;1028;107;723;25210;2482;110;8;1542;243;3006;229;;965;99;0,389;2,971454837;53,33333333;-26,364756;30,3030303;798,2429;474,023
45887714;06/06/2021;T;I20;1,218;708;1028;107;723;25210;2482;110;8;1542;243;3006;229;;965;99;0,389;2,287463665;53,33333333;-25,599255;30,3030303;787,0295;483,885
45887806;07/06/2021;L;I20;1,3778872;694;1002;125;754;25630;2616;120;15;1503;244;2942;227;;957;100;0,3837181;2,539699813;52,71709183;-25,41359687;29,95289309;797,54335;501,141
45915503;07/06/2021;L;I20;1,418666;672;989;86;768;25340;2525;123;8;1592;216;2960;239;;910;96;0,189;2,46955318;55;-25,5784;31,25;797,5321;483,54
45915503;07/06/2021;L;I20;1,424;679;1014;82;768;25340;2525;123;8;1592;216;2960;239;;910;97;0,189;2,520567129;54,43298969;-25,2976;30,92783505;793,9745;482,589
45915497;07/06/2021;L;I20;1,363;679;1014;82;768;25340;2525;123;8;1592;216;2960;239;;910;100;0,27;2,539810758;52,8;-25,73525;30;797,484;496,526
45915756;07/06/2021;T;I20;1,789;637;985;125;688;25300;2514;99;11;1580;235;3015;241;;980;79;0,20720728;1,7126339;66,83544304;-19,00372387;37,97468354;776,67758;491,441
45955116;08/06/2021;T;I20;1,554;649;988;131;730;24782;2682;112;20;1492;254;2921;239;;956;75;0,394414;1,498680459;70,4;-18,93664375;40;778,8275;489,0387
45955185;08/06/2021;T;I20;1,49;654;1020;117;724;25500;2517;122;10;1643;226;2974;241;;921;98;0,189;2,162847416;53,87755102;-23,47083667;30,6122449;776,5895;490,552
45955208;08/06/2021;L;I20;1,481;643;984;100;726;25380;2468;119;15;1634;211;2973;238;;930;96;0,2;2,15540482;55;-23,70512;31,25;778,2425;483,138
45955208;08/06/2021;T;I20;1,481;643;1014;137;726;25380;2468;119;15;1634;211;2973;238;;930;96;0,2;2,15540482;55;-23,70512;31,25;778,2425;483,138
45955239;08/06/2021;T;I20;1,3892993;658;1030;138;728;25210;2494;118;25;1502;207;3025;237;;970;105;0,18;2,194467859;50,28571429;-23,4819375;28,57142857;774,35;510,825
45955291;08/06/2021;L;I20;1,223;643;960;126;688;25300;2514;99;11;1580;235;3015;241;;980;110;0,2;2,63232018;47,99262659;-29,10341232;27,26853783;791,418;482,286
45955338;08/06/2021;L;I20;0,921;651;999;133;731;25450;2480;119;15;1700;211;2968;236;;930;140;0,189;3,833081986;37,71428571;-36,57896667;21,42857143;796,789;483,825
45955345;08/06/2021;L;I20;0,903;695;1031;126;741;25360;2532;117;10;1610;223;3019;237;;979;144;0,189;3,926356561;36,66666667;-38,27232;20,83333333;798,759;482,223
45988781;08/06/2021;L;I20;1,7663146;763;1002;111;782;25630;2654;139;11;1538;267;2979;233;;939;71;0,389;2,497183089;74,36619718;-20,56472992;42,25352113;822,90765;473,5861
46338387;25/06/2021;L;I20;1,83;815;1020;95;754;25630;2616;120;15;1503;244;2942;227;;957;62;0,389;2,298368641;85,16129032;-18,56172533;48,38709677;825,492675;471,368
46338462;25/06/2021;L;I20;1,371;816;1018;91;744;25610;2604;144;8;1614;272;2985;228;;943;68;0,379;4,318948837;77,64705882;-21,6423566;44,11764706;828,39207;452,511
46338479;25/06/2021;L;I20;1,386;820;1027;95;762;25600;2658;136;7;1489;254;2952;232;;920;84;0,389;3,31862397;62,85714286;-25,0632354;35,71428571;826,01285;473,18048
46338486;25/06/2021;L;I20;1,621;750;994;109;739;25200;2451;119;22;1469;252;3007;232;;972;75;0,4;2,166955775;70,76273924;-21,41397787;40,20610184;815,31855;482,63217
46338486;25/06/2021;L;I20;1,62;779;993;108;739;25200;2451;119;22;1469;252;3007;232;;972;75;0,4;2,16760471;70,48788053;-21,50877116;40,04993212;814,680465;481,761
46338905;25/06/2021;T;I20;1,294;629;1017;116;735;25430;2533;120;4;1872;250;2962;235;;920;105;0,189;2,11064341;50,28571429;-24,86505;28,57142857;771,859;493,567
46338967;25/06/2021;L;I20;0,907;661;1005;117;731;25450;2480;119;15;1700;211;2968;236;;930;144;0,189;4,127206418;36,66666667;-37,95864;20,83333333;799,444;483,847
46338974;25/06/2021;L;I20;0,9034678;665;1005;108;697;25350;2572;101;10;1492;247;3040;236;;950;144;0,19871357;4,08220884;36,66666667;-37,986;20,83333333;797,9988;482,429
46339135;25/06/2021;L;I20;1,483;603;956;144;747;24850;2713;113;8;1605;274;2898;243;;964;95;0,2;2,10414306;55,57894737;-23,089275;31,57894737;778,415;489,476
46339456;26/06/2021;L;I20;1,23;631;974;127;697;25200;2551;97;5;1671;255;3038;231;;966;117;0,18786882;2,931977762;45,12820513;-29,99036138;25,64102564;789,944945;485,122
46339456;26/06/2021;L;I20;1,222;635;969;109;697;25200;2551;97;5;1671;255;3038;231;;966;117;0,20873947;3,000949865;45,13322765;-30,16822804;25,64387934;791,1377;483,68674
46339456;26/06/2021;L;I20;1,223;647;974;131;697;25200;2551;97;5;1671;255;3038;231;;966;111;0,189;2,92400932;47,56756757;-29,2379735;27,02702703;794,3007;481,213
46339494;26/06/2021;L;I20;1,223;688;998;126;701;25270;2543;100;12;1564;234;3013;243;;981;104;0,189;2,497298555;50,76923077;-27,65784667;28,84615385;795,805475;488,261
46339470;26/06/2021;L;I20;1,236;632;969;128;688;25300;2514;99;11;1580;235;3015;241;;980;115;0,189;2,706239533;45,8145438;-28,69347563;26,0309908;786,14642;492,476
46339470;26/06/2021;L;I20;1,241;635;971;118;688;25300;2514;99;11;1580;235;3015;241;;980;115;0,20550504;2,646877873;45,84338147;-28,3133896;26,04737584;785,1879;496,221
46340009;26/06/2021;T;I20;1,786;660;1042;150;798;25660;3023;105;18;1656;229;2999;237;;971;81;0,2;1,6966269;65,18518519;-19,511415;37,03703704;775,86945;492,351
46340016;26/06/2021;T;I20;1,7728056;651;1042;111;783;25620;3037;105;19;1643;225;3004;236;;970;79;0,2;1,748276916;66,75329424;-18,69309873;37,92800809;776,19395;493,286
46340115;26/06/2021;T;I20;1,771;669;1055;129;798;25660;3023;105;18;1656;229;2999;237;;971;79;0,2;1,726944769;66,83544304;-19,29229112;37,97468354;777,18796;486,944
46340153;26/06/2021;L;I20;1,4394975;685;987;91;735;25430;2533;120;4;1872;250;2962;235;;920;87;0,19724728;4,790974565;60,68965517;-22,92787125;34,48275862;798,52025;484,615
46340245;26/06/2021;L;I20;1,32;655;971;120;688;25300;2514;99;11;1580;235;3015;241;;980;99;0,209;2,623056351;53,33333333;-26,163951;30,3030303;796,0034;482,712
46340245;26/06/2021;L;I20;1,3171064;677;982;120;688;25300;2514;99;11;1580;235;3015;241;;980;96;0,209;2,869464987;55,02032887;-25,72765385;31,26155049;802,68877;481,294
46340474;26/06/2021;L;I20;2,002;753;1000;119;750;25400;2654;101;7;1510;250;3044;238;;908;60;0,38608283;1,553957139;88,49746787;-16,26387808;50,2826522;804,351335;490,186
46340481;26/06/2021;L;I20;1,944;704;978;128;750;25400;2654;101;7;1510;250;3044;238;;908;68;0,389;1,781125012;77,64705882;-18,05184667;44,11764706;794,787625;478,477
46340535;27/06/2021;L;I20;1,766;793;1025;98;752;25170;2656;121;8;1436;227;3004;247;;973;69;0,3908188;2,308009668;76,52173913;-19,798814;43,47826087;817,3036;479,611
46340542;27/06/2021;L;I20;1,766;793;1025;98;752;25170;2656;121;8;1436;227;3004;247;;973;69;0,389;2,301268617;76,52173913;-19,8167425;43,47826087;817,395;479,511
46340566;27/06/2021;L;I20;1,769;692;1004;94;744;25610;2604;144;8;1614;272;2985;228;;943;69;0,4;2,374767185;76,52173913;-19,6378025;43,47826087;817,3545;479,592
46340559;27/06/2021;L;I20;1,781;692;1004;94;744;25610;2604;144;8;1614;272;2985;228;;943;70;0,319;2,301662933;75,42857143;-19,70651667;42,85714286;813,294;479,713
46340573;27/06/2021;L;I20;1,769;692;1004;94;774;25654;2657;136;12;1543;268;2988;235;;948;70;0,4;2,279795185;75,42857143;-19,81309167;42,85714286;814,7845;480,526
46340573;27/06/2021;L;I20;1,7677348;770;1047;74;774;25654;2657;136;12;1543;268;2988;235;;948;69;0,389;2,206861384;76,52173913;-19,93328753;43,47826087;814,876435;474,548
46340702;27/06/2021;L;I20;1,521;801;1040;98;742;25620;2574;123;20;1375;243;2981;231;;973;81;0,4;3,004205379;65,18518519;-21,831795;37,03703704;818,049;497,355
46340740;27/06/2021;L;I20;1,3769264;702;989;50;710;25190;2578;132;5;1427;212;3052;255;;951;96;0,389;2,861943656;55;-25,022568;31,25;800,0586;484,98
46341000;27/06/2021;L;I20;0,93;873;1082;79;742;25620;2574;123;20;1375;243;2981;231;;973;126;0,33;5,228619395;41,9047619;-36,0335577;23,80952381;824,54717;484,678
46341031;27/06/2021;L;I20;1,217;731;990;122;741;25170;2341;117;22;1566;264;3006;231;;974;107;0,389;2,818681663;49,44268357;-26,64098113;28,09243385;796,3995;502,276
46341109;27/06/2021;L;I20;1,021;627;979;128;736;25340;2443;98;13;1576;211;3005;229;;958;115;0,189;2,707934897;45,91304348;-29,56581958;26,08695652;785,9241;483,1971
46341109;27/06/2021;L;I20;1,009;660;988;127;736;25340;2443;98;13;1576;211;3005;229;;958;114;0,189;3,54724298;46,31578947;-31,108985;26,31578947;799,419;470,256
46432555;28/06/2021;T;I20;1,485;571;965;131;736;25460;2535;131;14;1541;227;2973;238;;933;80;0,189;1,581236792;66;-18,87013333;37,5;767,00753;487,937
46432555;28/06/2021;T;I20;1,485;586;967;126;736;25460;2535;131;14;1541;227;2973;238;;933;80;0,21469682;1,583200079;66;-18,79268867;37,5;767,11;489,06967
46432555;28/06/2021;T;I20;1,4889176;616;985;134;736;25460;2535;131;14;1541;227;2973;238;;933;81;0,19404668;1,752524924;65,18518519;-19,48408425;37,03703704;775,96245;489,881
46432685;29/06/2021;L;I20;1,419;656;977;132;736;25460;2535;131;14;1541;227;2973;238;;933;84;0,2;2,456351227;62,85714286;-22,16445;35,71428571;797,7007;483,015
46432692;29/06/2021;L;I20;1,424;656;965;130;736;25460;2535;131;14;1541;227;2973;238;;933;85;0,19683051;2,380240527;61,90778694;-22,63687748;35,17487895;797,85215;482,35803
46432708;29/06/2021;L;I20;1,424;660;971;130;775;25290;2515;118;0;1783;225;2964;238;;910;92;0,189;2,581580526;57,39130435;-24,14164333;32,60869565;797,76;484,799
46432821;29/06/2021;L;I20;1,027;669;995;108;734;25320;2505;116;24;1532;213;3030;239;;966;135;0,19040142;3,658036391;39,11111111;-35,1984375;22,22222222;794,8095;482,794
46433020;29/06/2021;L;I20;1,424;662;979;130;743;25264;2522;118;4;1615;208;2987;238;;925;93;0,189;2,54154862;56,77419355;-24,574165;32,25806452;795,97;482,104
46433020;29/06/2021;L;I20;1,424;666;980;58;743;25264;2522;118;4;1615;208;2987;238;;925;93;0,189;2,54154862;56,77419355;-24,574165;32,25806452;795,97;482,104
46433013;29/06/2021;L;I20;1,488;666;980;58;743;25264;2522;118;4;1615;208;2987;238;;925;84;0,18;2,180325004;62,85714286;-21,49014;35,71428571;791,319;489,597
46433044;29/06/2021;L;I20;1,422;665;988;129;767;25340;2529;119;1;1769;226;2971;239;;911;93;0,2;2,63467912;56,77419355;-24,6946;32,25806452;796,9395;480,14
